# site=SYNTHETIC demo trace, Liguria-like coastal site (NOT measured data)
# latitude=44.05
# longitude=8.21
# source=tools/make_demo_trace.py seed=2023 (stand-in for the Open-Meteo archive)
# utc_offset_h=1.0
# start_local=2023-01-01T00:00
# unit:shortwave_radiation=W/m²
# kind:shortwave_radiation=preceding_mean
# unit:soil_moisture_0_to_7cm=m³/m³
# kind:soil_moisture_0_to_7cm=instant
# unit:temperature_2m=°C
# kind:temperature_2m=instant
# unit:relative_humidity_2m=%
# kind:relative_humidity_2m=instant
# unit:precipitation=mm
# kind:precipitation=preceding_mean
time,shortwave_radiation,soil_moisture_0_to_7cm,temperature_2m,relative_humidity_2m,precipitation
2023-06-04T13:00,957.8,0.2412,27.18,55.1,0
2023-06-04T14:00,909.7,0.237,28.31,59.8,0
2023-06-04T15:00,852.8,0.231,29,55.7,0
2023-06-04T16:00,695.1,0.2292,28.79,57.3,0
2023-06-04T17:00,538.8,0.2242,28.39,52.9,0
2023-06-04T18:00,380.7,0.2236,27.33,55,0
2023-06-04T19:00,197.4,0.2217,25.39,61.2,0
2023-06-04T20:00,41.9,0.2202,24.78,64.6,0
2023-06-04T21:00,0,0.2176,22.73,63.8,0
2023-06-04T22:00,0,0.2223,20.55,73.1,0
2023-06-04T23:00,0,0.2184,18.73,70.2,0
2023-06-05T00:00,0,0.2184,17.13,77.7,0
2023-06-05T01:00,0,0.2158,17.05,78.6,0
2023-06-05T02:00,0,0.216,17.32,81.4,0
2023-06-05T03:00,0,0.2189,16.52,82.2,0
2023-06-05T04:00,0,0.2155,15.84,83.9,0
2023-06-05T05:00,0,0.2174,17.07,75.7,0
2023-06-05T06:00,38.8,0.2167,17.74,74.2,0
2023-06-05T07:00,165.1,0.2139,19.04,77.6,0
2023-06-05T08:00,327.1,0.213,21.73,67.3,0
2023-06-05T09:00,471.4,0.2077,24.88,57.7,0
2023-06-05T10:00,630.4,0.2069,27.59,58.7,0
2023-06-05T11:00,862.7,0.2016,29.15,57.2,0
2023-06-05T12:00,937.5,0.196,30.59,49.6,0
2023-06-05T13:00,958.6,0.1936,31.2,43.9,0
2023-06-05T14:00,930.1,0.1895,31.58,47.7,0
2023-06-05T15:00,807.6,0.1833,31.53,44.1,0
2023-06-05T16:00,635.2,0.1827,30.91,48.6,0
2023-06-05T17:00,451.9,0.181,30.5,51.3,0
2023-06-05T18:00,378.1,0.1785,29.73,51.1,0
2023-06-05T19:00,190.1,0.1747,27.81,56.2,0
2023-06-05T20:00,30.7,0.176,26.55,60.1,0
2023-06-05T21:00,0,0.1747,25.3,62.2,0
2023-06-05T22:00,0,0.1741,23.74,62.5,0
2023-06-05T23:00,0,0.1748,21.15,70.7,0
2023-06-06T00:00,0,0.1763,19.12,79.3,0
2023-06-06T01:00,0,0.1748,18.24,77.9,0
2023-06-06T02:00,0,0.1743,17.07,81.2,0
2023-06-06T03:00,0,0.1719,16.01,80.7,0
2023-06-06T04:00,0,0.1738,17.22,76.5,0
2023-06-06T05:00,0,0.1721,16.78,83.9,0
2023-06-06T06:00,54.2,0.1737,18.06,79.2,0
2023-06-06T07:00,241.8,0.1701,19.43,73.3,0
2023-06-06T08:00,424.8,0.167,21.09,72.9,0
2023-06-06T09:00,585.4,0.167,23.01,75.1,0
2023-06-06T10:00,750.1,0.1622,24.69,61.2,0
2023-06-06T11:00,868.9,0.1585,27.04,56.5,0
2023-06-06T12:00,889.1,0.1546,28.41,55,0
2023-06-06T13:00,959.4,0.1504,29.45,52.2,0
2023-06-06T14:00,900.1,0.147,29.99,51.1,0
2023-06-06T15:00,855.1,0.143,31.02,47.3,0
2023-06-06T16:00,711.9,0.1413,30.69,50.4,0
2023-06-06T17:00,542.7,0.1405,29.68,52.1,0
2023-06-06T18:00,348.9,0.1391,28.05,58.2,0
2023-06-06T19:00,178.8,0.1371,26.64,55.5,0
2023-06-06T20:00,37.3,0.1379,24.31,60.7,0
2023-06-06T21:00,0,0.1373,22.78,65.1,0
2023-06-06T22:00,0,0.1391,21.87,67.9,0
2023-06-06T23:00,0,0.1353,20.51,78.6,0
2023-06-07T00:00,0,0.1355,19.18,74.5,0
2023-06-07T01:00,0,0.1385,17.95,80.6,0
2023-06-07T02:00,0,0.1334,17.69,80.3,0
2023-06-07T03:00,0,0.1365,18.22,74.6,0
2023-06-07T04:00,0,0.1344,17.67,78.4,0
2023-06-07T05:00,0,0.1354,18.65,72.4,0
2023-06-07T06:00,58.3,0.1347,19.57,72.8,0
2023-06-07T07:00,194.3,0.1324,20.37,77.1,0
2023-06-07T08:00,423.2,0.1295,21.54,67.3,0
2023-06-07T09:00,573.4,0.1293,22.7,69.5,0
2023-06-07T10:00,756.8,0.1287,25.68,58.3,0
2023-06-07T11:00,869.4,0.124,27.35,57.6,0
2023-06-07T12:00,938.8,0.1206,28.43,52.9,0
2023-06-07T13:00,830.4,0.1158,28.82,54.1,0
2023-06-07T14:00,931.9,0.1155,30.19,50.8,0
2023-06-07T15:00,845.5,0.1141,30.47,44.4,0
2023-06-07T16:00,589.1,0.113,29.09,52,0
2023-06-07T17:00,504.2,0.1084,28.39,54.5,0
2023-06-07T18:00,403.6,0.1048,26.79,56.6,0
2023-06-07T19:00,200.6,0.1069,25.43,63.8,0
2023-06-07T20:00,37,0.1042,22.83,69.7,0
2023-06-07T21:00,0,0.1023,21.99,64.9,0
2023-06-07T22:00,0,0.1057,19.76,67.1,0
2023-06-07T23:00,0,0.1047,18.13,75.3,0
2023-06-08T00:00,0,0.105,17.02,79.8,0
2023-06-08T01:00,0,0.1083,15.29,80.7,0
2023-06-08T02:00,0,0.1027,14.82,82.3,0
2023-06-08T03:00,0,0.1059,14.2,89.2,0
2023-06-08T04:00,0,0.1033,14.84,86.8,0
2023-06-08T05:00,0,0.1032,15.19,83.1,0
2023-06-08T06:00,70.3,0.104,15.26,86.9,0
2023-06-08T07:00,240.9,0.275,16.05,82.2,0
2023-06-08T08:00,436,0.2709,18.46,73.5,0
2023-06-08T09:00,570.6,0.2668,20.63,69.6,0
2023-06-08T10:00,687.3,0.2627,23.13,67,0
2023-06-08T11:00,858.9,0.2573,24.75,64.7,0
2023-06-08T12:00,939.3,0.2507,27.31,50.7,0
2023-06-08T13:00,960.8,0.2445,28.3,55.1,0
2023-06-08T14:00,932.8,0.2394,29.63,50.1,0
2023-06-08T15:00,857.2,0.2327,29.48,51,0
2023-06-08T16:00,739.4,0.2292,29.04,52.8,0
2023-06-08T17:00,587.3,0.2247,28.52,54.6,0
2023-06-08T18:00,411.8,0.2247,26.94,57.8,0
2023-06-08T19:00,207.3,0.2215,25.25,57.9,0
2023-06-08T20:00,48.8,0.2213,23.58,68.5,0
2023-06-08T21:00,0,0.2232,21.11,65.4,0
2023-06-08T22:00,0,0.2233,19.29,81,0
2023-06-08T23:00,0,0.2194,18.28,71.1,0
2023-06-09T00:00,0,0.2192,17.01,78.6,0
2023-06-09T01:00,0,0.2207,15.5,82.3,0
2023-06-09T02:00,0,0.2173,15.23,87,0
2023-06-09T03:00,0,0.2215,13.87,87.4,0
2023-06-09T04:00,0,0.2188,14.09,86.1,0
2023-06-09T05:00,0,0.22,15.81,84.1,0
2023-06-09T06:00,43.6,0.2152,17.28,79,0
2023-06-09T07:00,128.9,0.2162,19.31,74.6,0
2023-06-09T08:00,327.5,0.2121,19.74,73.9,0
2023-06-09T09:00,371.8,0.2097,21.27,66.5,0
2023-06-09T10:00,446.5,0.2098,23.46,65.7,0
2023-06-09T11:00,486.4,0.2047,25.51,56.1,0
2023-06-09T12:00,846.2,0.203,28.02,53.5,0
2023-06-09T13:00,828.2,0.1993,29.52,50.2,0
2023-06-09T14:00,902,0.1943,30.5,51.2,0
2023-06-09T15:00,785.9,0.19,30.2,52,0
2023-06-09T16:00,643.4,0.1857,29.52,52.2,0
2023-06-09T17:00,478.4,0.1844,27.86,56.4,0
2023-06-09T18:00,351,0.1819,25.96,55.3,0
2023-06-09T19:00,210.8,0.1781,24.99,60.5,0
2023-06-09T20:00,45.8,0.1782,23.71,59.2,0
2023-06-09T21:00,0,0.1768,21.86,70.5,0
2023-06-09T22:00,0,0.181,20.01,73.1,0
2023-06-09T23:00,0,0.1799,17.91,81.1,0
2023-06-10T00:00,0,0.1764,16.38,82.2,0
2023-06-10T01:00,0,0.1776,15.45,82.1,0
2023-06-10T02:00,0,0.1787,14.38,87.1,0
2023-06-10T03:00,0,0.1765,13.68,84,0
2023-06-10T04:00,0,0.1765,14.7,92.1,0
2023-06-10T05:00,0,0.1771,14.33,85.4,0
2023-06-10T06:00,71.3,0.1754,15.62,83.5,0
2023-06-10T07:00,251.4,0.175,17.87,76.8,0
2023-06-10T08:00,436.7,0.1721,20.22,68.6,0
2023-06-10T09:00,609.7,0.1707,22.61,69.1,0
2023-06-10T10:00,757.8,0.1658,24.42,67.1,0
2023-06-10T11:00,870.5,0.1621,26.04,61.5,0
2023-06-10T12:00,838.8,0.1581,27.43,56.4,0
2023-06-10T13:00,865.5,0.1531,28.51,53.6,0
2023-06-10T14:00,934.3,0.1518,29.89,51.1,0
2023-06-10T15:00,798.6,0.1468,30.01,54.1,0
2023-06-10T16:00,741.7,0.1426,29.62,54.8,0
2023-06-10T17:00,590,0.141,29.39,53.3,0
2023-06-10T18:00,404.2,0.1397,27.49,59.4,0
2023-06-10T19:00,162.2,0.1399,25.51,60.8,0
2023-06-10T20:00,45.4,0.1398,23.96,66.7,0
2023-06-10T21:00,0,0.1394,22.3,68.4,0
2023-06-10T22:00,0,0.1383,20.24,72.1,0
2023-06-10T23:00,0,0.139,17.93,72.3,0
2023-06-11T00:00,0,0.1387,17.4,77.6,0
2023-06-11T01:00,0,0.1391,16.05,84.1,0
2023-06-11T02:00,0,0.1383,15.01,84.7,0
2023-06-11T03:00,0,0.1369,15.2,83.1,0
2023-06-11T04:00,0,0.1364,14.81,88,0
2023-06-11T05:00,0,0.1364,15.52,82.9,0
2023-06-11T06:00,36.3,0.1353,16.62,83.6,0
2023-06-11T07:00,100.2,0.1363,19.12,72.1,0
2023-06-11T08:00,172.6,0.1348,21.39,73,0
2023-06-11T09:00,303.1,0.1327,23.73,71,0
2023-06-11T10:00,452.4,0.1338,24.62,62.7,0
2023-06-11T11:00,431.7,0.1301,26.08,56.8,0
2023-06-11T12:00,455,0.1305,26.92,58.6,0
2023-06-11T13:00,482.8,0.1243,27.7,62,0
2023-06-11T14:00,491.3,0.1244,29.07,54.4,0
2023-06-11T15:00,504.4,0.1253,29.49,55.2,0
2023-06-11T16:00,412.4,0.1222,29.33,52.2,0
2023-06-11T17:00,399.3,0.1196,28.82,56.7,0
2023-06-11T18:00,332.7,0.1178,28,54.7,0
2023-06-11T19:00,174,0.1173,25.94,63,0
2023-06-11T20:00,42.1,0.1168,24.43,67.4,0
2023-06-11T21:00,0,0.1162,23.47,62.7,0
2023-06-11T22:00,0,0.1165,21.06,76.7,0
2023-06-11T23:00,0,0.1172,19.24,74.8,0
2023-06-12T00:00,0,0.1185,16.42,77.2,0
2023-06-12T01:00,0,0.1155,16.73,82.5,0
2023-06-12T02:00,0,0.1178,17.04,79.4,0
2023-06-12T03:00,0,0.115,15.28,88.9,0
2023-06-12T04:00,0,0.1147,15.98,81.1,0
2023-06-12T05:00,0,0.1157,16.56,82.9,0
2023-06-12T06:00,69.2,0.1113,17.27,79.5,0
2023-06-12T07:00,224.1,0.1168,18.48,75.6,0
2023-06-12T08:00,336.3,0.1112,21,76.3,0
2023-06-12T09:00,504.2,0.1099,22.98,73,0
2023-06-12T10:00,630.4,0.1088,25.48,67,0
2023-06-12T11:00,680.6,0.1067,27.62,61.4,0
2023-06-12T12:00,636.9,0.1051,28.75,53.7,0
2023-06-12T13:00,707.6,0.105,29.99,51.9,0
2023-06-12T14:00,932,0.0986,31.71,45.6,0
2023-06-12T15:00,853.9,0.0991,31.22,47.7,0
2023-06-12T16:00,743.8,0.0987,31.21,47.6,0
2023-06-12T17:00,592.5,0.0993,30.19,52.3,0
2023-06-12T18:00,417.6,0.1019,30.62,51.4,0
2023-06-12T19:00,232,0.1009,28.72,52.4,0
2023-06-12T20:00,54.5,0.0997,27.44,49.5,0
2023-06-12T21:00,0,0.0974,25.82,63.2,0
2023-06-12T22:00,0,0.099,22.85,68.6,0
2023-06-12T23:00,0,0.1027,20.64,75.8,0
2023-06-13T00:00,0,0.0987,18.32,73.4,0
2023-06-13T01:00,0,0.1001,17.44,76.3,0
2023-06-13T02:00,0,0.1025,16.26,82,0
2023-06-13T03:00,0,0.0995,17.14,82.1,0
2023-06-13T04:00,0,0.1037,17.46,82.1,0
2023-06-13T05:00,0,0.1014,18.23,77.2,0
2023-06-13T06:00,42.7,0.1016,19.17,77.5,0
2023-06-13T07:00,164.6,0.102,20.5,71.5,0
2023-06-13T08:00,257.7,0.1006,21.72,65,0
2023-06-13T09:00,252.9,0.1,22.76,71.7,0
2023-06-13T10:00,289.1,0.099,24.09,66.9,0
2023-06-13T11:00,361,0.0991,26.28,59.9,0
2023-06-13T12:00,501.2,0.2713,28.08,58.9,0
2023-06-13T13:00,696.5,0.2666,28.82,48.6,0
2023-06-13T14:00,787.7,0.2617,30.69,55.9,0
2023-06-13T15:00,718.3,0.2576,30.92,51.5,0
2023-06-13T16:00,532.3,0.253,29.5,52.3,0
2023-06-13T17:00,383.6,0.2488,28.54,55.4,0
2023-06-13T18:00,195.3,0.2481,26.81,54.7,0
2023-06-13T19:00,93.3,0.2478,24.95,62.2,0
2023-06-13T20:00,18.7,0.2461,24.25,61.7,0
2023-06-13T21:00,0,0.2471,23.32,65,0
2023-06-13T22:00,0,0.2445,21.94,71.2,0
2023-06-13T23:00,0,0.246,19.31,74.2,0
2023-06-14T00:00,0,0.2444,17.83,85,0
2023-06-14T01:00,0,0.2443,17.06,79,0
2023-06-14T02:00,0,0.2439,16.34,80,0
2023-06-14T03:00,0,0.242,15.55,86.8,0
2023-06-14T04:00,0,0.2412,16.05,79.9,0
2023-06-14T05:00,0,0.2406,16.43,78.2,0
2023-06-14T06:00,19,0.2411,18.07,78.8,0
2023-06-14T07:00,58.3,0.2429,18.97,75.1,0
2023-06-14T08:00,162.3,0.2388,20.46,71.1,0
2023-06-14T09:00,237.7,0.2346,21.09,70.8,0
2023-06-14T10:00,295.4,0.2356,22.25,68.5,0
2023-06-14T11:00,511.8,0.2311,24.47,64.3,0
2023-06-14T12:00,479.5,0.2306,25.75,58.8,0
2023-06-14T13:00,345.5,0.2242,25.94,56.4,0
2023-06-14T14:00,235.2,0.2214,26.26,61.9,0
2023-06-14T15:00,274.5,0.2235,26.68,63,0
2023-06-14T16:00,246.2,0.2235,27.47,59.9,0
2023-06-14T17:00,203,0.22,26.93,60.3,0
2023-06-14T18:00,145,0.22,26.23,61.3,0
2023-06-14T19:00,73.9,0.2167,24.35,64.7,0
2023-06-14T20:00,11.3,0.2184,23.13,65.7,0
2023-06-14T21:00,0,0.2158,23.18,66.2,0
2023-06-14T22:00,0,0.2181,22.28,68.8,0
2023-06-14T23:00,0,0.2162,21.11,67.2,0
2023-06-15T00:00,0,0.2155,18.24,72.4,0
2023-06-15T01:00,0,0.2154,17.11,75.7,0
2023-06-15T02:00,0,0.2112,15.94,79.9,0
2023-06-15T03:00,0,0.2112,15.91,80.9,0
2023-06-15T04:00,0,0.2155,16.98,78.7,0
2023-06-15T05:00,0,0.2156,17.28,79.9,0
2023-06-15T06:00,35.4,0.2126,18.23,71,0
2023-06-15T07:00,141.3,0.2117,18.98,73.4,0
2023-06-15T08:00,253.4,0.2102,21.24,68.5,0
2023-06-15T09:00,353.1,0.2054,23.32,65.5,0
2023-06-15T10:00,429.8,0.2054,24.04,68.3,0
2023-06-15T11:00,586.8,0.2011,25.79,61.7,0
2023-06-15T12:00,683.4,0.1986,27.37,55.8,0
2023-06-15T13:00,733.2,0.1957,28.74,57.6,0
2023-06-15T14:00,715.9,0.1926,29,53.6,0
2023-06-15T15:00,619.8,0.1897,29.3,56.6,0
2023-06-15T16:00,525.9,0.1843,29.23,49.9,0
2023-06-15T17:00,317.7,0.1854,27.23,57.9,0
2023-06-15T18:00,244.4,0.1803,26.74,64.4,0
2023-06-15T19:00,108,0.1792,25.69,56.8,0
2023-06-15T20:00,33.2,0.1814,25.15,62,0
2023-06-15T21:00,0,0.183,23.56,64.1,0
2023-06-15T22:00,0,0.1817,22.04,70.5,0
2023-06-15T23:00,0,0.1789,21.49,73.7,0
2023-06-16T00:00,0,0.1786,20.48,70,0
2023-06-16T01:00,0,0.1794,19.02,70.7,0
2023-06-16T02:00,0,0.1789,17.8,78.6,0
2023-06-16T03:00,0,0.1767,19.02,79.6,0
2023-06-16T04:00,0,0.1786,17.46,75.8,0
2023-06-16T05:00,0,0.1774,17.22,82.2,0
2023-06-16T06:00,33.9,0.1775,18,75.1,0
2023-06-16T07:00,163.7,0.1744,19.03,71.2,0
2023-06-16T08:00,271,0.1751,19.99,75.9,0
2023-06-16T09:00,275.7,0.1734,21.42,70.3,0
2023-06-16T10:00,373.4,0.1692,23.72,65,0
2023-06-16T11:00,572.8,0.1676,25.73,64.1,0
2023-06-16T12:00,554.2,0.1658,26.31,54.8,0
2023-06-16T13:00,681.6,0.1598,27.2,57.5,0
2023-06-16T14:00,629.5,0.1589,27.46,56.1,0
2023-06-16T15:00,446.7,0.1578,27.56,55,0
2023-06-16T16:00,325.9,0.1552,26.68,57.5,0
2023-06-16T17:00,163.4,0.1545,26.75,59.6,0
2023-06-16T18:00,86.8,0.1521,25.07,62.7,0
2023-06-16T19:00,55.1,0.1529,24.4,60.7,0
2023-06-16T20:00,17.2,0.1532,23.2,66.4,0
2023-06-16T21:00,0,0.152,22.95,67.5,0
2023-06-16T22:00,0,0.1511,22.22,69.6,0
2023-06-16T23:00,0,0.1508,20.77,70.3,0
2023-06-17T00:00,0,0.1518,20.39,76.6,0
2023-06-17T01:00,0,0.151,18.95,75.9,0
2023-06-17T02:00,0,0.1505,18.77,74.5,0
2023-06-17T03:00,0,0.1495,19.28,76.4,0
2023-06-17T04:00,0,0.1497,19.91,74.2,0
2023-06-17T05:00,0,0.1483,21.03,69.3,0
2023-06-17T06:00,8.2,0.1489,21.76,68.5,0
2023-06-17T07:00,44.8,0.1475,22.72,62.9,0
2023-06-17T08:00,39.6,0.1463,23.58,67.8,0
2023-06-17T09:00,149.3,0.1471,24.78,64.9,0
2023-06-17T10:00,318.6,0.146,26.96,62.7,0
2023-06-17T11:00,533.5,0.1448,27.38,57.5,0
2023-06-17T12:00,647.6,0.1413,28.96,54.4,0
2023-06-17T13:00,587.9,0.1389,29.64,54.5,0
2023-06-17T14:00,504.8,0.1355,29.56,53.1,0
2023-06-17T15:00,477.2,0.136,29.5,49.8,0
2023-06-17T16:00,443.7,0.1326,29.39,51.8,0
2023-06-17T17:00,356.2,0.1298,28.4,54.3,0
2023-06-17T18:00,307.9,0.1288,28.28,54.5,0
2023-06-17T19:00,124.1,0.1312,26.48,58.2,0
2023-06-17T20:00,38.3,0.1299,25.06,61.1,0
2023-06-17T21:00,0,0.1287,23.13,68.6,0
2023-06-17T22:00,0,0.1286,20.89,71.8,0
2023-06-17T23:00,0,0.1293,19.76,76.7,0
2023-06-18T00:00,0,0.1245,17.75,79,0
2023-06-18T01:00,0,0.1268,17.58,83.1,0
2023-06-18T02:00,0,0.1232,16.96,79,0
2023-06-18T03:00,0,0.126,15.84,83.1,0
2023-06-18T04:00,0,0.1274,16.45,84.5,0
2023-06-18T05:00,0,0.1264,16.21,80.6,0
2023-06-18T06:00,65.9,0.1267,17.09,79.5,0
2023-06-18T07:00,238.2,0.1245,19.02,78.5,0
2023-06-18T08:00,406.1,0.1213,19.95,76.7,0
2023-06-18T09:00,609.1,0.1239,22.38,68.7,0
2023-06-18T10:00,757.5,0.1167,24.2,65.4,0
2023-06-18T11:00,791.9,0.1146,26.07,64.7,0
2023-06-18T12:00,929.6,0.1126,27.84,59.8,0
2023-06-18T13:00,922.3,0.1105,29.66,53.3,0
2023-06-18T14:00,795.4,0.1088,30.8,50.8,0
2023-06-18T15:00,797.1,0.1043,30.64,55.4,0
2023-06-18T16:00,675.7,0.1025,30.66,52.2,0
2023-06-18T17:00,575.2,0.098,29.77,52.5,0
2023-06-18T18:00,424.1,0.0999,28.97,56.6,0
2023-06-18T19:00,234.3,0.0992,26.84,63.7,0
2023-06-18T20:00,60.5,0.0995,25.24,61.9,0
2023-06-18T21:00,0,0.0988,22.14,66.1,0
2023-06-18T22:00,0,0.0984,20.25,73.5,0
2023-06-18T23:00,0,0.0983,17.94,76.9,0
2023-06-19T00:00,0,0.0981,18.6,77.7,0
2023-06-19T01:00,0,0.2713,17.13,81.6,0
2023-06-19T02:00,0,0.2699,16.45,89.9,0
2023-06-19T03:00,0,0.2691,16.22,86.5,0
2023-06-19T04:00,0,0.2685,16.94,80.3,0
2023-06-19T05:00,0,0.2683,17.96,81.1,0
2023-06-19T06:00,17.4,0.2693,18.74,77.6,0
2023-06-19T07:00,78.7,0.2651,20.57,70.4,0
2023-06-19T08:00,107.6,0.267,22.4,63.3,0
2023-06-19T09:00,56.1,0.2645,23.25,65.8,0
2023-06-19T10:00,88.4,0.2764,22.95,87.9,0.99
2023-06-19T11:00,48.6,0.2773,26.24,65.3,0
2023-06-19T12:00,104.2,0.2751,27.7,57.2,0
2023-06-19T13:00,177.9,0.2752,29.14,51.1,0
2023-06-19T14:00,144.1,0.272,29.01,56.6,0
2023-06-19T15:00,43.3,0.2728,28.71,57.3,0
2023-06-19T16:00,90.7,0.2698,29.7,47.2,0
2023-06-19T17:00,30,0.2655,28.47,58.8,0
2023-06-19T18:00,54.1,0.3067,25.37,78.2,2.7
2023-06-19T19:00,46.3,0.3076,27.05,60.8,0
2023-06-19T20:00,17.6,0.3057,25.01,63.1,0
2023-06-19T21:00,0,0.3051,23.52,70.9,0
2023-06-19T22:00,0,0.3046,23.11,66.2,0
2023-06-19T23:00,0,0.305,22.23,64.9,0
2023-06-20T00:00,0,0.3067,18.52,98.6,0.24
2023-06-20T01:00,0,0.3049,19.84,76.5,0
2023-06-20T02:00,0,0.307,19.55,73.4,0
2023-06-20T03:00,0,0.304,19.33,73.8,0
2023-06-20T04:00,0,0.3011,18.7,74.4,0
2023-06-20T05:00,0,0.3074,18.62,76.1,0
2023-06-20T06:00,37.7,0.3051,20.05,77.3,0
2023-06-20T07:00,143.6,0.3023,21.27,72.7,0
2023-06-20T08:00,263.4,0.3004,22.75,69.2,0
2023-06-20T09:00,396.3,0.2973,24.52,62.4,0
2023-06-20T10:00,401.3,0.2921,26.52,60.2,0
2023-06-20T11:00,336.7,0.2889,27.67,53.7,0
2023-06-20T12:00,505.1,0.286,28.5,54,0
2023-06-20T13:00,626.3,0.2804,29.55,53.5,0
2023-06-20T14:00,368.3,0.2752,28.64,57.1,0
2023-06-20T15:00,314.3,0.2729,28.78,59.3,0
2023-06-20T16:00,342.3,0.2713,29.1,53,0
2023-06-20T17:00,412.5,0.2725,29.82,49.1,0
2023-06-20T18:00,251.5,0.2689,28.74,58.6,0
2023-06-20T19:00,146.4,0.2639,26.81,63,0
2023-06-20T20:00,29,0.263,24.02,66.1,0
2023-06-20T21:00,0,0.2655,21.33,72.6,0
2023-06-20T22:00,0,0.2638,19.24,80.4,0
2023-06-20T23:00,0,0.2649,17.56,86,0
2023-06-21T00:00,0,0.2632,17.03,79.5,0
2023-06-21T01:00,0,0.2874,13.8,100,1.78
2023-06-21T02:00,0,0.2873,14.82,87.2,0
2023-06-21T03:00,0,0.2873,14.93,91.6,0
2023-06-21T04:00,0,0.2862,16.31,81,0
2023-06-21T05:00,0,0.288,17.39,80.9,0
2023-06-21T06:00,29.7,0.2824,18.07,78,0
2023-06-21T07:00,123.1,0.2824,19.09,73.5,0
2023-06-21T08:00,119.6,0.2816,20.94,71.3,0
2023-06-21T09:00,161.6,0.2812,22.65,71,0
2023-06-21T10:00,159.1,0.2776,24.17,63.5,0
2023-06-21T11:00,170.4,0.2752,24.47,62.8,0
2023-06-21T12:00,139.8,0.2744,24.89,66.3,0
2023-06-21T13:00,336.4,0.2709,26.33,59.9,0
2023-06-21T14:00,284.5,0.2687,26.05,61,0
2023-06-21T15:00,234.5,0.265,26.51,61.5,0
2023-06-21T16:00,140.6,0.3017,24.13,83.8,2.7
2023-06-21T17:00,140.3,0.3048,26.47,61.6,0
2023-06-21T18:00,99.6,0.3019,25.75,58.2,0
2023-06-21T19:00,39,0.3025,24.52,63.4,0
2023-06-21T20:00,18.6,0.3006,23.2,68.6,0
2023-06-21T21:00,0,0.3012,21.76,67.6,0
2023-06-21T22:00,0,0.3015,21.33,69.1,0
2023-06-21T23:00,0,0.2989,19.8,75.7,0
2023-06-22T00:00,0,0.3022,17.46,100,0.31
2023-06-22T01:00,0,0.3008,18.62,79.6,0
2023-06-22T02:00,0,0.3019,17.76,83.7,0
2023-06-22T03:00,0,0.2998,17.69,77.7,0
2023-06-22T04:00,0,0.2988,19.23,72.7,0
2023-06-22T05:00,0,0.2992,20.45,74.8,0
2023-06-22T06:00,14.1,0.3138,18.62,95.8,0.94
2023-06-22T07:00,52.2,0.311,21.55,73,0
2023-06-22T08:00,126.1,0.3082,20.04,91.9,0.1
2023-06-22T09:00,320.1,0.3083,22.67,66.7,0
2023-06-22T10:00,339.9,0.3067,24.36,63.3,0
2023-06-22T11:00,347,0.3017,25.62,62,0
2023-06-22T12:00,322.5,0.2994,25.88,63.3,0
2023-06-22T13:00,366.5,0.2991,27,60.2,0
2023-06-22T14:00,400.6,0.2912,27.51,60.1,0
2023-06-22T15:00,377.1,0.2993,25.62,84.2,0.86
2023-06-22T16:00,228.9,0.2979,26.72,61.7,0
2023-06-22T17:00,161.7,0.2975,26.29,61.4,0
2023-06-22T18:00,143.1,0.2935,25.37,57.7,0
2023-06-22T19:00,90.8,0.2965,24.27,71.9,0
2023-06-22T20:00,24.1,0.3175,21.15,93,1.61
2023-06-22T21:00,0,0.3158,20.61,76.6,0
2023-06-22T22:00,0,0.3164,19.71,75.7,0
2023-06-22T23:00,0,0.3142,18.27,79.6,0
2023-06-23T00:00,0,0.3376,14.78,100,1.44
2023-06-23T01:00,0,0.3349,14.76,87.5,0
2023-06-23T02:00,0,0.3335,14.67,84.1,0
2023-06-23T03:00,0,0.3331,13.72,87.7,0
2023-06-23T04:00,0,0.3318,14.59,89.1,0
2023-06-23T05:00,0,0.3304,14.62,83,0
2023-06-23T06:00,29.4,0.3292,16.24,82.3,0
2023-06-23T07:00,103.2,0.3303,17.55,80.6,0
2023-06-23T08:00,65.4,0.3305,19.98,71.7,0
2023-06-23T09:00,189.3,0.3243,21.92,71.5,0
2023-06-23T10:00,114.7,0.3236,23.11,68.6,0
2023-06-23T11:00,139.1,0.322,24.7,64.1,0
2023-06-23T12:00,267.4,0.3202,26.66,63.6,0
2023-06-23T13:00,313,0.3181,28.43,52.6,0
2023-06-23T14:00,282.8,0.316,29.03,58.7,0
2023-06-23T15:00,227.9,0.3143,28.62,54.8,0
2023-06-23T16:00,239.7,0.3096,27.68,61.2,0
2023-06-23T17:00,250.1,0.3081,27.35,56.9,0
2023-06-23T18:00,231.3,0.3076,27.36,60.3,0
2023-06-23T19:00,93.8,0.3035,26.46,63.3,0
2023-06-23T20:00,12.3,0.3049,24.21,70.1,0
2023-06-23T21:00,0,0.3018,23.21,72.1,0
2023-06-23T22:00,0,0.3019,22.45,73.1,0
2023-06-23T23:00,0,0.3008,20.96,74.3,0
2023-06-24T00:00,0,0.3003,18.05,82,0
2023-06-24T01:00,0,0.3023,17.09,82.8,0
2023-06-24T02:00,0,0.3019,16.91,87.8,0
2023-06-24T03:00,0,0.2988,17.08,81.1,0
2023-06-24T04:00,0,0.3019,16.94,87.6,0
2023-06-24T05:00,0,0.2995,17.33,84.7,0
